WKT,confidence,detection_,TIF IMAGE
"POLYGON ((190129.5 479032.5,190196.5 479032.5,190196.5 478966.0,190129.5 478966.0,190129.5 479032.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((178194.0 447010.5,178267.5 447010.5,178267.5 446922.5,178194.0 446922.5,178194.0 447010.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178171.5 447018.5,178229.0 447018.5,178229.0 446943.5,178171.5 446943.5,178171.5 447018.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178139.5 447024.0,178201.5 447024.0,178201.5 446955.0,178139.5 446955.0,178139.5 447024.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178125 446984,178210 446984,178210.0 446920.5,178125.0 446920.5,178125 446984))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178181.5 446956.0,178260.5 446956.0,178260.5 446897.5,178181.5 446897.5,178181.5 446956.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178074.0 447022.5,178161.5 447022.5,178161.5 446949.5,178074.0 446949.5,178074.0 447022.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178190 446928,178258 446928,178258.0 446863.5,178190.0 446863.5,178190 446928))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178151.5 446942.0,178220.5 446942.0,178220.5 446880.5,178151.5 446880.5,178151.5 446942.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((175433.5 447450.5,175508.5 447450.5,175508.5 447389.0,175433.5 447389.0,175433.5 447450.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((175394 447430,175457 447430,175457 447387,175394 447387,175394 447430))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((173575 470528,173636.5 470528.0,173636.5 470456.5,173575.0 470456.5,173575 470528))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173541.5 470558.0,173600 470558,173600.0 470484.5,173541.5 470484.5,173541.5 470558.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173508.5 470577.5,173571.0 470577.5,173571 470514,173508.5 470514.0,173508.5 470577.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173530 470599,173588.5 470599.0,173588.5 470536.0,173530 470536,173530 470599))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173560.0 470586.5,173618.0 470586.5,173618 470517,173560 470517,173560.0 470586.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173599.5 470570.5,173647.5 470570.5,173647.5 470499.0,173599.5 470499.0,173599.5 470570.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173652 470580,173725.5 470580.0,173725.5 470508.0,173652 470508,173652 470580))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173641.0 470547.5,173707.0 470547.5,173707 470471,173641 470471,173641.0 470547.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173671.5 470599.5,173746.0 470599.5,173746 470546,173671.5 470546.0,173671.5 470599.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((177999.5 447024.5,178066.0 447024.5,178066.0 446971.5,177999.5 446971.5,177999.5 447024.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177961.5 447024.5,178040.0 447024.5,178040.0 446984.5,177961.5 446984.5,177961.5 447024.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177946.5 447018.5,178014.5 447018.5,178014.5 446960.0,177946.5 446960.0,177946.5 447018.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177975.5 447004.5,178050.5 447004.5,178050.5 446932.5,177975.5 446932.5,177975.5 447004.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177957.5 446970.0,178035 446970,178035.0 446886.5,177957.5 446886.5,177957.5 446970.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177911.5 446930.0,178010 446930,178010.0 446837.5,177911.5 446837.5,177911.5 446930.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178028.5 446918.0,178077.5 446918.0,178077.5 446867.5,178028.5 446867.5,178028.5 446918.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((173731 473900,173799 473900,173799 473838,173731 473838,173731 473900))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173716.5 473938.0,173774 473938,173774.0 473876.5,173716.5 473876.5,173716.5 473938.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173758.5 473929.0,173831 473929,173831.0 473842.5,173758.5 473842.5,173758.5 473929.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173741.5 473964.5,173801.5 473964.5,173801.5 473900.0,173741.5 473900.0,173741.5 473964.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173774.5 473970.0,173833 473970,173833 473918,173774.5 473918.0,173774.5 473970.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173793.0 473947.5,173853.5 473947.5,173853.5 473886.0,173793 473886,173793.0 473947.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173819.5 473973.5,173891.5 473973.5,173891.5 473909.0,173819.5 473909.0,173819.5 473973.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173889.0 473981.5,173932.5 473981.5,173932.5 473904.5,173889.0 473904.5,173889.0 473981.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((190237.0 478925.5,190300.0 478925.5,190300.0 478858.5,190237.0 478858.5,190237.0 478925.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190225.5 478979.0,190287.5 478979.0,190287.5 478906.0,190225.5 478906.0,190225.5 478979.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190258.5 479125.0,190332 479125,190332 479057,190258.5 479057.0,190258.5 479125.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190277 478914,190333.5 478914.0,190333.5 478848.5,190277.0 478848.5,190277 478914))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190213 479015,190261.5 479015.0,190261.5 478921.0,190213 478921,190213 479015))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((171535.5 472632.0,171603.5 472632.0,171603.5 472580.0,171535.5 472580.0,171535.5 472632.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171497.0 472649.5,171559.0 472649.5,171559.0 472596.5,171497.0 472596.5,171497.0 472649.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171517.0 472665.5,171575.0 472665.5,171575.0 472616.5,171517.0 472616.5,171517.0 472665.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171554.5 472657.5,171610.0 472657.5,171610 472604,171554.5 472604.0,171554.5 472657.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171468.5 472630.5,171532.0 472630.5,171532 472580,171468.5 472580.0,171468.5 472630.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171524.5 472697.0,171575.5 472697.0,171575.5 472649.5,171524.5 472649.5,171524.5 472697.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((187633 485901,187709.5 485901.0,187709.5 485828.0,187633 485828,187633 485901))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187658 485887,187733.5 485887.0,187733.5 485808.0,187658 485808,187658 485887))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187683.5 485871.0,187762 485871,187762.0 485788.5,187683.5 485788.5,187683.5 485871.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187701.5 485914.5,187763.0 485914.5,187763.0 485847.5,187701.5 485847.5,187701.5 485914.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187720.5 485899.0,187791 485899,187791.0 485828.5,187720.5 485828.5,187720.5 485899.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187591.0 485751.5,187663.0 485751.5,187663.0 485683.5,187591.0 485683.5,187591.0 485751.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187552.0 485780.5,187627.0 485780.5,187627 485700,187552 485700,187552.0 485780.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187575.0 485729.5,187639.0 485729.5,187639.0 485661.5,187575.0 485661.5,187575.0 485729.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187588.5 485877.5,187653.5 485877.5,187653.5 485810.0,187588.5 485810.0,187588.5 485877.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187606.5 485701.0,187671.5 485701.0,187671.5 485651.0,187606.5 485651.0,187606.5 485701.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187633.5 485738.0,187692.5 485738.0,187692.5 485675.0,187633.5 485675.0,187633.5 485738.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187663.0 485718.5,187726.0 485718.5,187726.0 485661.5,187663.0 485661.5,187663.0 485718.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((180102 480015,180167 480015,180167 479970,180102 479970,180102 480015))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180159.5 480025.0,180219 480025,180219.0 479974.5,180159.5 479974.5,180159.5 480025.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180123 480043,180190 480043,180190 479988,180123 479988,180123 480043))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180087.5 480055.0,180156 480055,180156 480000,180087.5 480000.0,180087.5 480055.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180147 480074,180206 480074,180206 480015,180147 480015,180147 480074))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180117 480093,180174.5 480093.0,180174.5 480033.5,180117.0 480033.5,180117 480093))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180179 480053,180227.5 480053.0,180227.5 479989.0,180179 479989,180179 480053))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180031.5 480004.0,180090.5 480004.0,180090.5 479970.0,180031.5 479970.0,180031.5 480004.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((179971.0 479997.5,180026.5 479997.5,180026.5 479970.0,179971 479970,179971.0 479997.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((171149.5 476051.0,171219.5 476051.0,171219.5 475980.0,171149.5 475980.0,171149.5 476051.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171160.5 476099.0,171234.5 476099.0,171234.5 476014.5,171160.5 476014.5,171160.5 476099.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171127.5 476105.0,171182.5 476105.0,171182.5 476027.0,171127.5 476027.0,171127.5 476105.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171208 476089,171276.5 476089.0,171276.5 476006.0,171208 476006,171208 476089))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171214 476129,171288 476129,171288.0 476056.5,171214.0 476056.5,171214 476129))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171170.0 476134.5,171237.0 476134.5,171237.0 476067.5,171170.0 476067.5,171170.0 476134.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171204.0 476036.5,171270.0 476036.5,171270 475980,171204 475980,171204.0 476036.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171252.5 476085.0,171318.5 476085.0,171318.5 475992.0,171252.5 475992.0,171252.5 476085.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171265 476123,171329.5 476123.0,171329.5 476043.0,171265 476043,171265 476123))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171116.0 476067.5,171177.5 476067.5,171177.5 475980.0,171116 475980,171116.0 476067.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171295.0 476072.5,171354.5 476072.5,171354.5 475990.5,171295.0 475990.5,171295.0 476072.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171299.5 476131.0,171357.5 476131.0,171357.5 476055.5,171299.5 476055.5,171299.5 476131.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((189711.5 471294.5,189775.5 471294.5,189775.5 471229.0,189711.5 471229.0,189711.5 471294.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189691.5 471330.5,189751.0 471330.5,189751.0 471265.5,189691.5 471265.5,189691.5 471330.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189723 471340,189784 471340,189784 471274,189723 471274,189723 471340))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189707 471239,189776.5 471239.0,189776.5 471169.5,189707.0 471169.5,189707 471239))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((174203 474760,174264 474760,174264.0 474676.5,174203.0 474676.5,174203 474760))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174221 474715,174292.5 474715.0,174292.5 474637.0,174221 474637,174221 474715))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174244 474725,174324.5 474725.0,174324.5 474657.0,174244 474657,174244 474725))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174282 474757,174369 474757,174369 474688,174282 474688,174282 474757))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174354.5 474739.0,174419.5 474739.0,174419.5 474679.5,174354.5 474679.5,174354.5 474739.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((191216 478445,191293 478445,191293 478370,191216 478370,191216 478445))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191184.5 478366.5,191236.0 478366.5,191236 478328,191184.5 478328.0,191184.5 478366.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191190.5 478437.5,191244.0 478437.5,191244.0 478365.5,191190.5 478365.5,191190.5 478437.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191068 478380,191113.5 478380.0,191113.5 478321.5,191068.0 478321.5,191068 478380))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191068 478348,191125.5 478348.0,191125.5 478276.5,191068.0 478276.5,191068 478348))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((176153.5 474357.0,176230 474357,176230.0 474290.5,176153.5 474290.5,176153.5 474357.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176172.0 474392.5,176267.0 474392.5,176267.0 474315.5,176172.0 474315.5,176172.0 474392.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176201.5 474504.0,176281.5 474504.0,176281.5 474432.5,176201.5 474432.5,176201.5 474504.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176221.0 474538.5,176304.0 474538.5,176304.0 474459.5,176221.0 474459.5,176221.0 474538.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176152.0 474512.5,176222.5 474512.5,176222.5 474433.0,176152 474433,176152.0 474512.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176077.5 474413.5,176143.0 474413.5,176143 474335,176077.5 474335.0,176077.5 474413.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176068.5 474382.0,176111.5 474382.0,176111.5 474297.0,176068.5 474297.0,176068.5 474382.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176138.5 474415.0,176186.5 474415.0,176186.5 474357.5,176138.5 474357.5,176138.5 474415.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176156.5 474404.0,176217.5 474404.0,176217.5 474339.0,176156.5 474339.0,176156.5 474404.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176134 474448,176192 474448,176192.0 474389.5,176134.0 474389.5,176134 474448))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((191353 478413,191391.5 478413.0,191391.5 478361.0,191353 478361,191353 478413))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191371 478421,191417.5 478421.0,191417.5 478365.0,191371 478365,191371 478421))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191397 478427,191443 478427,191443 478370,191397 478370,191397 478427))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191421.0 478435.5,191474.5 478435.5,191474.5 478364.5,191421.0 478364.5,191421.0 478435.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191426 478387,191480 478387,191480 478344,191426 478344,191426 478387))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191457.5 478387.0,191506.5 478387.0,191506.5 478341.5,191457.5 478341.5,191457.5 478387.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191451.0 478413.5,191498.5 478413.5,191498.5 478371.0,191451 478371,191451.0 478413.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191478.0 478415.5,191525.0 478415.5,191525 478372,191478 478372,191478.0 478415.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191486.5 478385.5,191542.0 478385.5,191542 478345,191486.5 478345.0,191486.5 478385.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191486.5 478362.0,191543.5 478362.0,191543.5 478317.0,191486.5 478317.0,191486.5 478362.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191427.0 478361.5,191471.5 478361.5,191471.5 478316.5,191427.0 478316.5,191427.0 478361.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191453.0 478356.5,191509.5 478356.5,191509.5 478307.5,191453.0 478307.5,191453.0 478356.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191520 478368,191609.5 478368.0,191609.5 478324.5,191520.0 478324.5,191520 478368))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191521.0 478393.5,191573.5 478393.5,191573.5 478354.5,191521.0 478354.5,191521.0 478393.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191551.0 478406.5,191615.5 478406.5,191615.5 478358.0,191551 478358,191551.0 478406.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191554 478431,191612.5 478431.0,191612.5 478386.5,191554.0 478386.5,191554 478431))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191556.5 478455.5,191615.5 478455.5,191615.5 478412.5,191556.5 478412.5,191556.5 478455.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191593.5 478452.0,191641.5 478452.0,191641.5 478387.5,191593.5 478387.5,191593.5 478452.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191593 478408,191652.5 478408.0,191652.5 478354.0,191593 478354,191593 478408))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191472.0 478440.5,191523.5 478440.5,191523.5 478400.0,191472 478400,191472.0 478440.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((174151 474636,174217.5 474636.0,174217.5 474575.5,174151.0 474575.5,174151 474636))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174116 474626,174185 474626,174185 474575,174116 474575,174116 474626))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174086.5 474662.0,174159 474662,174159 474592,174086.5 474592.0,174086.5 474662.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174111.0 474678.5,174189.5 474678.5,174189.5 474605.0,174111 474605,174111.0 474678.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174064.5 474685.5,174126.5 474685.5,174126.5 474626.0,174064.5 474626.0,174064.5 474685.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174089.5 474700.0,174153 474700,174153 474646,174089.5 474646.0,174089.5 474700.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174070.5 474723.5,174130.5 474723.5,174130.5 474673.5,174070.5 474673.5,174070.5 474723.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174045.0 474706.5,174106.0 474706.5,174106.0 474654.5,174045.0 474654.5,174045.0 474706.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174033.0 474667.5,174100.0 474667.5,174100.0 474611.5,174033.0 474611.5,174033.0 474667.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174010.5 474696.0,174072.5 474696.0,174072.5 474638.0,174010.5 474638.0,174010.5 474696.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173993.5 474720.5,174060.0 474720.5,174060 474659,173993.5 474659.0,173993.5 474720.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174024.5 474750.5,174100.5 474750.5,174100.5 474686.5,174024.5 474686.5,174024.5 474750.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173952.5 474770.0,174018 474770,174018 474710,173952.5 474710.0,173952.5 474770.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173928.5 474807.5,173990.5 474807.5,173990.5 474737.0,173928.5 474737.0,173928.5 474807.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173918.5 474836.0,173972.5 474836.0,173972.5 474774.5,173918.5 474774.5,173918.5 474836.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173918 474874,173992 474874,173992.0 474832.5,173918.0 474832.5,173918 474874))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173968.5 474642.0,174034 474642,174034 474579,173968.5 474579.0,173968.5 474642.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((174738.0 476256.5,174785.5 476256.5,174785.5 476210.0,174738 476210,174738.0 476256.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174727.5 476279.5,174777.5 476279.5,174777.5 476239.0,174727.5 476239.0,174727.5 476279.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174703.0 476247.5,174763.0 476247.5,174763 476187,174703 476187,174703.0 476247.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174693 476277,174750.5 476277.0,174750.5 476226.5,174693.0 476226.5,174693 476277))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((183980.5 475286.5,184044.5 475286.5,184044.5 475221.0,183980.5 475221.0,183980.5 475286.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183921 475283,183984.5 475283.0,183984.5 475218.5,183921.0 475218.5,183921 475283))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183959.0 475255.5,184024.0 475255.5,184024.0 475197.5,183959.0 475197.5,183959.0 475255.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183949.0 475309.5,184012.0 475309.5,184012 475247,183949 475247,183949.0 475309.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183978 475336,184038.5 475336.0,184038.5 475278.5,183978.0 475278.5,183978 475336))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183918.0 475318.5,183967.5 475318.5,183967.5 475264.5,183918.0 475264.5,183918.0 475318.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183942 475339,184002.5 475339.0,184002.5 475288.5,183942.0 475288.5,183942 475339))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183918.0 475363.5,183968.5 475363.5,183968.5 475305.5,183918.0 475305.5,183918.0 475363.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((188348 471737,188417 471737,188417.0 471689.5,188348.0 471689.5,188348 471737))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189774 471391,189822.5 471391.0,189822.5 471300.5,189774.0 471300.5,189774 471391))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189776.5 471327.5,189836.0 471327.5,189836 471255,189776.5 471255.0,189776.5 471327.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
