WKT,confidence,detection_,TIF IMAGE
"POLYGON ((189184.5 475779.5,189211.5 475779.5,189211.5 475753.0,189184.5 475753.0,189184.5 475779.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((184047 446676,184057.5 446676.0,184057.5 446663.0,184047 446663,184047 446676))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((172542.5 477414.5,172569.0 477414.5,172569.0 477394.5,172542.5 477394.5,172542.5 477414.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((176141.5 471170.5,176161.0 471170.5,176161 471155,176141.5 471155.0,176141.5 471170.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((186902 487167,186929.5 487167.0,186929.5 487140.5,186902.0 487140.5,186902 487167))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((178122 480819,178138 480819,178138 480802,178122 480802,178122 480819))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((172582.0 480283.5,172601.5 480283.5,172601.5 480261.5,172582.0 480261.5,172582.0 480283.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((176792.5 475039.5,176809.0 475039.5,176809.0 475020.5,176792.5 475020.5,176792.5 475039.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((176792.5 474979.5,176806.0 474979.5,176806 474965,176792.5 474965.0,176792.5 474979.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((176737.5 475035.0,176751.5 475035.0,176751.5 475019.0,176737.5 475019.0,176737.5 475035.0))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((174133 480890,174154 480890,174154.0 480868.5,174133.0 480868.5,174133 480890))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172315.5 471155.5,172332.5 471155.5,172332.5 471139.0,172315.5 471139.0,172315.5 471155.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((179116.5 448059.5,179139.5 448059.5,179139.5 448037.0,179116.5 448037.0,179116.5 448059.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((179151.5 448056.0,179176 448056,179176 448031,179151.5 448031.0,179151.5 448056.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((187008.0 483559.5,187035.5 483559.5,187035.5 483535.0,187008 483535,187008.0 483559.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((186817.0 483592.5,186839.5 483592.5,186839.5 483569.5,186817.0 483569.5,186817.0 483592.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((179284.5 448000.5,179303.0 448000.5,179303.0 447980.5,179284.5 447980.5,179284.5 448000.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176491.0 474543.5,176508.5 474543.5,176508.5 474523.5,176491.0 474523.5,176491.0 474543.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((188685.0 484212.5,188705.0 484212.5,188705 484190,188685 484190,188685.0 484212.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((191279.5 475214.0,191309.5 475214.0,191309.5 475187.0,191279.5 475187.0,191279.5 475214.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((179899.5 474304.5,179915.5 474304.5,179915.5 474295.5,179899.5 474295.5,179899.5 474304.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((172209 480346,172227.5 480346.0,172227.5 480327.5,172209.0 480327.5,172209 480346))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172228.0 480277.5,172244.5 480277.5,172244.5 480260.0,172228 480260,172228.0 480277.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((185023.0 481807.5,185037.0 481807.5,185037.0 481792.5,185023.0 481792.5,185023.0 481807.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((170878.0 474219.5,170895.0 474219.5,170895 474205,170878 474205,170878.0 474219.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171023.5 474210.5,171044.5 474210.5,171044.5 474189.0,171023.5 474189.0,171023.5 474210.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((183430.0 446119.5,183457.0 446119.5,183457 446091,183430 446091,183430.0 446119.5))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((172330 477163,172351.5 477163.0,172351.5 477142.0,172330 477142,172330 477163))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172338.0 477135.5,172359.5 477135.5,172359.5 477120.0,172338 477120,172338.0 477135.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172405.0 477135.5,172434.5 477135.5,172434.5 477120.0,172405 477120,172405.0 477135.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((189499.5 484729.5,189525.5 484729.5,189525.5 484704.0,189499.5 484704.0,189499.5 484729.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((189203 475776,189210.5 475776.0,189210.5 475756.0,189203 475756,189203 475776))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188961.0 481189.5,188987.0 481189.5,188987.0 481162.5,188961.0 481162.5,188961.0 481189.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((171254 469898,171269 469898,171269.0 469882.5,171254.0 469882.5,171254 469898))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((175523.5 475617.0,175553 475617,175553 475589,175523.5 475589.0,175523.5 475617.0))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175507.5 475533.5,175528.0 475533.5,175528.0 475506.5,175507.5 475506.5,175507.5 475533.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175547.0 475440.5,175569.5 475440.5,175569.5 475417.5,175547.0 475417.5,175547.0 475440.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175617.0 475476.5,175632.5 475476.5,175632.5 475460.0,175617 475460,175617.0 475476.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((192643.5 480818.5,192658.5 480818.5,192658.5 480803.5,192643.5 480803.5,192643.5 480818.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192498 480587,192529 480587,192529.0 480559.5,192498.0 480559.5,192498 480587))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192534.0 480567.5,192544.0 480567.5,192544.0 480558.5,192534.0 480558.5,192534.0 480567.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192504 480552,192514.5 480552.0,192514.5 480542.0,192504 480542,192504 480552))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((188125.0 474223.5,188147.0 474223.5,188147.0 474204.5,188125.0 474204.5,188125.0 474223.5))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189773.5 471222.5,189794.0 471222.5,189794 471191,189773.5 471191.0,189773.5 471222.5))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((190032 471243,190050 471243,190050 471225,190032 471225,190032 471243))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((178783.0 471937.5,178797.5 471937.5,178797.5 471922.0,178783 471922,178783.0 471937.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((180886.0 481087.5,180907.0 481087.5,180907.0 481066.5,180886.0 481066.5,180886.0 481087.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180922.0 481089.5,180935.0 481089.5,180935.0 481075.5,180922.0 481075.5,180922.0 481089.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((199777 451867,199787.5 451867.0,199787.5 451855.0,199777 451855,199777 451867))",100,barrow,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((170978.5 476030.0,171000.5 476030.0,171000.5 476009.5,170978.5 476009.5,170978.5 476030.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((181353.0 481064.5,181369.0 481064.5,181369 481038,181353 481038,181353.0 481064.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((181546.5 481070.5,181565.0 481070.5,181565 481050,181546.5 481050.0,181546.5 481070.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((181531.5 481095.5,181551.0 481095.5,181551 481075,181531.5 481075.0,181531.5 481095.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((174715.5 478328.0,174731 478328,174731 478311,174715.5 478311.0,174715.5 478328.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174725.5 478327.0,174736 478327,174736.0 478317.5,174725.5 478317.5,174725.5 478327.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174534 478288,174550.5 478288.0,174550.5 478270.5,174534.0 478270.5,174534 478288))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((176903 448936,176920.5 448936.0,176920.5 448917.0,176903 448917,176903 448936))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((173772.5 475670.0,173790.5 475670.0,173790.5 475652.0,173772.5 475652.0,173772.5 475670.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173854.0 475709.5,173876.5 475709.5,173876.5 475702.0,173854 475702,173854.0 475709.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173846 475638,173865.5 475638.0,173865.5 475620.5,173846.0 475620.5,173846 475638))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173902 475623,173915.5 475623.0,173915.5 475609.0,173902 475609,173902 475623))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((190541.5 477924.0,190558.5 477924.0,190558.5 477908.0,190541.5 477908.0,190541.5 477924.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((199647.0 455213.5,199662.0 455213.5,199662.0 455200.5,199647.0 455200.5,199647.0 455213.5))",100,barrow,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((187493.0 474168.5,187507.0 474168.5,187507 474138,187493 474138,187493.0 474168.5))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((184995.5 480653.0,185013 480653,185013 480636,184995.5 480636.0,184995.5 480653.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((190641.5 480870.0,190658 480870,190658 480854,190641.5 480854.0,190641.5 480870.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((177825.5 444457.5,177837.0 444457.5,177837 444445,177825.5 444445.0,177825.5 444457.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((170215.5 477184.0,170227.5 477184.0,170227.5 477153.5,170215.5 477153.5,170215.5 477184.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171713.5 477369.5,171736.0 477369.5,171736.0 477347.5,171713.5 477347.5,171713.5 477369.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173509.5 474699.0,173531 474699,173531.0 474677.5,173509.5 474677.5,173509.5 474699.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((190900.5 478621.5,190925.0 478621.5,190925 478598,190900.5 478598.0,190900.5 478621.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190925.5 478613.0,190950 478613,190950.0 478589.5,190925.5 478589.5,190925.5 478613.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190970.0 478636.5,190995.0 478636.5,190995.0 478612.5,190970.0 478612.5,190970.0 478636.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190888.0 478814.5,190908.5 478814.5,190908.5 478795.0,190888 478795,190888.0 478814.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((189474.0 487217.5,189498.0 487217.5,189498.0 487195.5,189474.0 487195.5,189474.0 487217.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((192035.0 478490.5,192059.0 478490.5,192059.0 478470.5,192035.0 478470.5,192035.0 478490.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((184003.5 445676.0,184026 445676,184026.0 445657.5,184003.5 445657.5,184003.5 445676.0))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((184206 445881,184217 445881,184217 445871,184206 445871,184206 445881))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((185746.5 481660.5,185768.5 481660.5,185768.5 481638.5,185746.5 481638.5,185746.5 481660.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((185539.5 481671.5,185567.0 481671.5,185567 481643,185539.5 481643.0,185539.5 481671.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((180846.5 449725.0,180861.5 449725.0,180861.5 449712.0,180846.5 449712.0,180846.5 449725.0))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((172798.5 480456.0,172817 480456,172817.0 480437.5,172798.5 480437.5,172798.5 480456.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172932.5 480275.5,172950.0 480275.5,172950 480257,172932.5 480257.0,172932.5 480275.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173034.0 480281.5,173051.0 480281.5,173051.0 480265.5,173034.0 480265.5,173034.0 480281.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173051.5 480265.5,173072.5 480265.5,173072.5 480255.0,173051.5 480255.0,173051.5 480265.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170999.5 474962.5,171019.5 474962.5,171019.5 474941.5,170999.5 474941.5,170999.5 474962.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170951.5 474919.0,170969.5 474919.0,170969.5 474902.5,170951.5 474902.5,170951.5 474919.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171013.0 474902.5,171028.5 474902.5,171028.5 474887.5,171013.0 474887.5,171013.0 474902.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170950 474893,170981 474893,170981.0 474864.5,170950.0 474864.5,170950 474893))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171007.5 474856.0,171038.5 474856.0,171038.5 474840.0,171007.5 474840.0,171007.5 474856.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((177498.5 448160.0,177507.5 448160.0,177507.5 448147.0,177498.5 448147.0,177498.5 448160.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177452.0 448164.5,177468.5 448164.5,177468.5 448157.5,177452.0 448157.5,177452.0 448164.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((179995.5 449292.0,180011 449292,180011.0 449277.5,179995.5 449277.5,179995.5 449292.0))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((171927.5 471047.5,171949.5 471047.5,171949.5 471026.5,171927.5 471026.5,171927.5 471047.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173870 480925,173886.5 480925.0,173886.5 480911.5,173870.0 480911.5,173870 480925))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173825 480925,173839 480925,173839.0 480911.5,173825.0 480911.5,173825 480925))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173811.5 480899.5,173828.5 480899.5,173828.5 480885.5,173811.5 480885.5,173811.5 480899.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((185687.0 483464.5,185707.0 483464.5,185707.0 483443.5,185687.0 483443.5,185687.0 483464.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((185685.0 483443.5,185700.5 483443.5,185700.5 483428.0,185685 483428,185685.0 483443.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((171850 471029,171866.5 471029.0,171866.5 471013.0,171850 471013,171850 471029))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171928.0 471047.5,171937.5 471047.5,171937.5 471026.0,171928 471026,171928.0 471047.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171863.5 471067.5,171879.0 471067.5,171879.0 471049.5,171863.5 471049.5,171863.5 471067.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((180485.5 449163.5,180500.0 449163.5,180500.0 449150.5,180485.5 449150.5,180485.5 449163.5))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((179666.5 448029.0,179688 448029,179688.0 448009.5,179666.5 448009.5,179666.5 448029.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176851.5 474505.0,176871.5 474505.0,176871.5 474484.0,176851.5 474484.0,176851.5 474505.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176852.5 474542.0,176868 474542,176868.0 474528.5,176852.5 474528.5,176852.5 474542.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176689.5 474406.0,176708 474406,176708.0 474386.5,176689.5 474386.5,176689.5 474406.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((177498.5 448159.5,177512.0 448159.5,177512.0 448145.5,177498.5 448145.5,177498.5 448159.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((171493 480372,171507.5 480372.0,171507.5 480357.5,171493.0 480357.5,171493 480372))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((187721.5 486790.5,187738.0 486790.5,187738 486774,187721.5 486774.0,187721.5 486790.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187757.0 486612.5,187774.0 486612.5,187774.0 486594.5,187757.0 486594.5,187757.0 486612.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187779.0 486550.5,187792.0 486550.5,187792 486531,187779 486531,187779.0 486550.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((173377.5 475105.5,173396.0 475105.5,173396 475086,173377.5 475086.0,173377.5 475105.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171882 477735,171903.5 477735.0,171903.5 477714.5,171882.0 477714.5,171882 477735))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((184207 445881,184216.5 445881.0,184216.5 445871.5,184207.0 445871.5,184207 445881))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((184261.5 445597.0,184283 445597,184283 445585,184261.5 445585.0,184261.5 445597.0))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((190557.5 478700.0,190571 478700,190571.0 478681.5,190557.5 478681.5,190557.5 478700.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((173833.5 474660.0,173847.5 474660.0,173847.5 474646.5,173833.5 474646.5,173833.5 474660.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173821.5 474679.0,173832.5 474679.0,173832.5 474668.5,173821.5 474668.5,173821.5 474679.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173825.0 474670.5,173837.0 474670.5,173837 474659,173825 474659,173825.0 474670.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172124.5 474588.0,172141.5 474588.0,172141.5 474575.0,172124.5 474575.0,172124.5 474588.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172138.5 474615.5,172153.5 474615.5,172153.5 474601.0,172138.5 474601.0,172138.5 474615.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172182.5 474657.5,172200.5 474657.5,172200.5 474638.5,172182.5 474638.5,172182.5 474657.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172127.5 474635.5,172143.0 474635.5,172143 474621,172127.5 474621.0,172127.5 474635.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((170445.5 477221.0,170470.5 477221.0,170470.5 477196.0,170445.5 477196.0,170445.5 477221.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170434.0 477409.5,170453.0 477409.5,170453 477390,170434 477390,170434.0 477409.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170239.5 477187.0,170266.5 477187.0,170266.5 477163.0,170239.5 477163.0,170239.5 477187.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170216.5 477177.5,170239.0 477177.5,170239 477156,170216.5 477156.0,170216.5 477177.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((179097 471134,179113 471134,179113.0 471116.5,179097.0 471116.5,179097 471134))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((187493 484656,187508 484656,187508 484634,187493 484634,187493 484656))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((186901 475623,186924.5 475623.0,186924.5 475599.5,186901.0 475599.5,186901 475623))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((173857.5 469388.5,173874.0 469388.5,173874 469371,173857.5 469371.0,173857.5 469388.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((187697.5 476124.5,187714.0 476124.5,187714.0 476110.5,187697.5 476110.5,187697.5 476124.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187624.0 476097.5,187643.0 476097.5,187643.0 476081.5,187624.0 476081.5,187624.0 476097.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187484 474168,187506 474168,187506 474143,187484 474143,187484 474168))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185561 474215,185580.5 474215.0,185580.5 474197.0,185561 474197,185561 474215))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((182625.5 480742.5,182644.5 480742.5,182644.5 480716.0,182625.5 480716.0,182625.5 480742.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((178884.5 448548.0,178898.5 448548.0,178898.5 448533.5,178884.5 448533.5,178884.5 448548.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((179138.5 471856.0,179156.5 471856.0,179156.5 471839.0,179138.5 471839.0,179138.5 471856.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179068 471868,179088 471868,179088.0 471853.5,179068.0 471853.5,179068 471868))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179098.5 471900.0,179117.5 471900.0,179117.5 471881.0,179098.5 471881.0,179098.5 471900.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((178969 472014,178984 472014,178984.0 471999.5,178969.0 471999.5,178969 472014))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175262.0 448994.5,175282.5 448994.5,175282.5 448979.0,175262 448979,175262.0 448994.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((174827.5 478463.5,174848.0 478463.5,174848.0 478442.5,174827.5 478442.5,174827.5 478463.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174866.5 478453.5,174890.0 478453.5,174890.0 478430.5,174866.5 478430.5,174866.5 478453.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174946 478459,174963.5 478459.0,174963.5 478442.0,174946 478442,174946 478459))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174857.0 478350.5,174875.0 478350.5,174875 478333,174857 478333,174857.0 478350.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174858.0 478324.5,174868.5 478324.5,174868.5 478313.5,174858.0 478313.5,174858.0 478324.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174834.0 478346.5,174856.5 478346.5,174856.5 478319.5,174834.0 478319.5,174834.0 478346.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174884.5 478283.0,174902.5 478283.0,174902.5 478265.5,174884.5 478265.5,174884.5 478283.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((181347.5 481061.5,181367.5 481061.5,181367.5 481038.0,181347.5 481038.0,181347.5 481061.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((199777.5 451866.0,199790.5 451866.0,199790.5 451856.0,199777.5 451856.0,199777.5 451866.0))",100,barrow,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((197731.5 452365.0,197755.5 452365.0,197755.5 452343.5,197731.5 452343.5,197731.5 452365.0))",100,barrow,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((179226.5 448636.5,179242.0 448636.5,179242 448618,179226.5 448618.0,179226.5 448636.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((184972.5 475422.5,184991.0 475422.5,184991.0 475406.5,184972.5 475406.5,184972.5 475422.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((185243 471498,185259 471498,185259 471483,185243 471483,185243 471498))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((186943.5 481253.0,186966.5 481253.0,186966.5 481229.0,186943.5 481229.0,186943.5 481253.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187356 474572,187386 474572,187386.0 474545.5,187356.0 474545.5,187356 474572))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
